Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.67776358885741,28.709083265294403,28.43615319337687,28.449575424194336,147544800
2015-06-15,28.2102035907609,28.465236225689328,28.122955673906148,28.393648147583008,175955600
2015-06-16,28.418258135973634,28.601702702004225,28.270608464190236,28.545774459838867,125976400
2015-06-17,28.572615790088516,28.608408971477548,28.3533763669517,28.478656768798828,131672400
2015-06-18,28.463001632713254,28.704610340676073,28.4607640251337,28.608413696289062,141628800
2015-06-19,28.570381146798823,28.594989708279165,28.277317723271246,28.322059631347656,218867600
2015-06-22,28.52115798715031,28.648674275652258,28.429436582968783,28.548004150390625,136157200
2015-06-23,28.518924786531382,28.548006852699064,28.384695664417926,28.41825294494629,121075600
2015-06-24,28.458526229389932,29.037943699460534,28.438392881690522,28.659868240356445,221123600
2015-06-25,28.827645227282453,28.903706796123537,28.523395538330078,28.523395538330078,127752400
2015-06-26,28.56142919323879,28.633017262140346,28.301923083518474,28.355613708496094,176267200
2015-06-29,28.067027576522655,28.29297814257392,27.847789832935604,27.85897445678711,196645600
2015-06-30,28.091639582007183,28.21468240701741,27.932803566772385,28.060319900512695,177482800
2015-07-01,28.389174200256658,28.39812292323082,28.185594592881902,28.322059631347656,120955200
2015-07-02,28.284026812273847,28.342192654041153,28.136375453970906,28.286264419555664,108844000
2015-07-06,27.950700478938717,28.239290430138464,27.930565423053128,28.187835693359375,112241600
2015-07-07,28.163226409548443,28.221392261205658,27.68895428602531,28.118484497070312,187787200
2015-07-08,27.84779241131505,27.88358560046609,27.41378868534458,27.420499801635742,243046400
2015-07-09,27.706840487561887,27.75381998863337,26.671050443647545,26.8612060546875,314380000
2015-07-10,27.279555929712142,27.706846749433172,27.11624473563605,27.579330444335938,245418000
2015-07-13,27.970832274245357,28.134143492799147,27.811996270881814,28.111772537231445,165762000
2015-07-14,28.196778753880743,28.270604432641733,27.973065817122052,28.100582122802734,127072400
2015-07-15,28.12519483738715,28.445104452484802,28.093875158157545,28.371278762817383,134596800
2015-07-16,28.57708758405088,28.76277142187389,28.489839682828933,28.749345779418945,144889600
2015-07-17,28.87686573839267,28.997669219970703,28.70460582455299,28.997669219970703,184658800
2015-07-20,29.299685037203815,29.747110932662572,29.239281585512053,29.5457706451416,235600800
2015-07-21,29.720263908218314,29.735922038142906,29.154270472361155,29.250465393066406,307025600
2015-07-22,27.290740736017007,28.075973623632137,27.290740736017007,28.013334274291992,461802400
2015-07-23,28.232574139720224,28.431678532431583,27.977541508454113,27.999914169311523,203998000
2015-07-24,28.035707049138296,28.12966607925639,27.718035067237487,27.852262496948242,168649200
2015-07-27,27.53682282342959,27.653154498985707,27.3198227222158,27.465234756469727,177822000
2015-07-28,27.601699829101562,27.720269112015007,27.416019400149505,27.601699829101562,134472400
2015-07-29,27.550246867608408,27.62854604946669,27.353378402599983,27.51445198059082,148046800
2015-07-30,27.364563259722804,27.42049148758414,27.228098247197618,27.375749588012695,134513200
2015-07-31,27.427208884056945,27.436157607379755,27.049135137736286,27.136383056640625,171540000
2015-08-03,27.18112992432187,27.420502769786903,26.290751419432574,26.49656867980957,279904000
2015-08-04,26.268367805023242,26.33100714273593,25.335485439529396,25.646446228027344,496554400
2015-08-05,25.268377159934126,26.2728495398974,25.078221492738294,25.81647491455078,397250400
2015-08-06,26.06143009316937,26.180534395926287,25.645688044378485,25.87265968322754,211612000
2015-08-07,25.749053872857033,26.12434512903234,25.731075417412494,25.960294723510742,154681600
2015-08-10,26.187263633294403,26.964813698901548,26.187263633294403,26.904138565063477,219806400
2015-08-11,26.474915054074167,26.558064120270025,25.468145605070305,25.504100799560547,388331200
2015-08-12,25.288368996687595,25.93782577939821,24.63666447813325,25.897375106811523,404870000
2015-08-13,26.0771532788247,26.158054614765245,25.740064950579065,25.877147674560547,194143200
2015-08-14,25.69062947424305,26.137832919914096,25.62096508973455,26.059179306030273,171718000
2015-08-17,26.077147079917765,26.438955270056077,25.95579510485403,26.328840255737305,163538800
2015-08-18,26.164801731991833,26.391775068538184,26.070417391276813,26.180532455444336,138242800
2015-08-19,26.090637910565032,26.185022236948075,25.771528017829972,25.845687866210938,193146000
2015-08-20,25.63669579804117,25.697370953140105,25.086117072124786,25.315338134765625,274006400
2015-08-21,24.81644135160456,25.146788168407536,23.742253549020607,23.7669734954834,513102000
2015-08-24,21.319712710431226,24.450139567863424,20.674749789973397,23.17369842529297,648825200
2015-08-25,24.96925218896791,24.96925218896791,23.25909087716638,23.313024520874023,414406400
2015-08-26,24.065862398591992,24.69509473086913,23.60742370779942,24.650150299072266,387098400
2015-08-27,25.220947626316622,25.447919182922238,24.72430268363598,25.376007080078125,338464400
2015-08-28,25.207466597226198,25.463653608053637,25.0658901063542,25.45915985107422,212657600
2015-08-31,25.176001257070045,25.737815091118808,25.16925976538462,25.340051651000977,224917200
2015-09-01,24.75352264315936,25.14229693113925,24.12653807774639,24.207439422607422,307383600
2015-09-02,24.771495317273377,25.245664596557617,24.52429586873507,25.245664596557617,247555200
2015-09-03,25.279378452361136,25.344549072277275,24.728801501184112,24.802961349487305,212935600
2015-09-04,24.488348501803344,24.820941424177935,24.38497493325339,24.55576515197754,199985200
2015-09-08,25.113083970350317,25.295111144441982,24.791726317182476,25.238929748535156,219374400
2015-09-09,25.56478235038033,25.62320976647334,24.668126055601,24.753522872924805,340043200
2015-09-10,24.780493663180913,25.456918267640265,24.697346280066803,25.29736328125,251571200
2015-09-11,25.122069576318335,25.665904998779297,25.115328084105002,25.665904998779297,199662000
2015-09-14,26.198501660863435,26.268166023756923,25.811973490255067,25.91309928894043,233453600
2015-09-15,26.05243465249272,26.1872696477268,25.713098571446302,26.131088256835938,173364800
2015-09-16,26.124344298749804,26.189514911775085,25.94231715808873,26.160301208496094,148694000
2015-09-17,25.99176228223071,26.178283216885045,25.55579409368311,25.600738525390625,256450400
2015-09-18,25.216454166374902,25.686131464998823,25.140048301112394,25.495113372802734,297141200
2015-09-21,25.544553165129184,25.926587633449145,25.54230714405641,25.8906307220459,200888000
2015-09-22,25.479377896945017,25.659158992096103,25.28611381973946,25.48387336730957,201384800
2015-09-23,25.535559270683848,25.78051096992411,25.46140115487679,25.69062042236328,143026800
2015-09-24,25.45016749838124,25.955799965236498,25.252409639682764,25.84343719482422,200878000
2015-09-25,26.167048659990535,26.22323005837456,25.623211420597798,25.77827262878418,224607600
2015-09-28,25.585006781833457,25.746809472755803,25.268144607543945,25.268144607543945,208436000
2015-09-29,25.355782116110895,25.508595546024186,24.238895950872273,24.50856590270996,293461600
2015-09-30,24.758016023461767,25.065890676414476,24.434412363463366,24.7872314453125,265892000
2015-10-01,24.510814832097136,24.634414566180237,24.11529739755104,24.625425338745117,255716400
2015-10-02,24.272605961044,24.946782578421423,24.169232418788503,24.805204391479492,232079200
2015-10-05,24.69284248996812,25.027684789490863,24.51081534552357,24.895095825195312,208258800
2015-10-06,24.86137918649519,25.11082460596833,24.668115136912046,25.014192581176758,192787200
2015-10-07,25.1108321445977,25.117573636685297,24.587222923062672,24.895095825195312,187062400
2015-10-08,24.76250592266639,24.76250592266639,24.317548632833866,24.607444763183594,247918400
2015-10-09,24.7198111391471,25.232185132071688,24.605200625618203,25.196229934692383,211064400
2015-10-12,25.333315315320945,25.337809072519242,25.043419112207804,25.079374313354492,121868800
2015-10-13,24.90408813790682,25.270390207708786,24.872626694587392,25.122072219848633,132197200
2015-10-14,25.009708031807985,25.06139395100104,24.620932054675972,24.767004013061523,177849600
2015-10-15,24.92880916910616,25.19173769161226,24.829929363232353,25.13780403137207,150694000
2015-10-16,25.119827732095505,25.169267639281625,24.838920727192807,24.95353126525879,156930400
2015-10-19,24.89959621114408,25.113084837150705,24.744535004442724,25.108591079711914,119036800
2015-10-20,25.020944826997862,25.65691861902344,24.904088281782034,25.567028045654297,195871200
2015-10-21,25.618709111298287,25.97377584204485,25.55129076993438,25.564775466918945,167180800
2015-10-22,25.69287630432216,25.9558048248291,25.64118866586654,25.9558048248291,166616400
2015-10-23,26.225472722023625,26.794029841070582,26.142325360354146,26.76032066345215,237467600
2015-10-26,26.535594793476033,26.546830042872955,25.825461194023617,25.906362533569336,265335200
2015-10-27,25.933333609634193,26.189520646857954,25.61646970255627,25.74231719970703,279537600
2015-10-28,26.27715967760422,26.809759869563173,26.0816478240831,26.803016662597656,342205600
2015-10-29,26.67492202962101,27.122127107408968,26.57828997479224,27.086170196533203,204909200
2015-10-30,27.189544501088857,27.241232133282942,26.843466939606508,26.854703903198242,197461200
2015-11-02,27.14685509677615,27.272700893081133,26.879431065107674,27.232250213623047,128813200
2015-11-03,27.144605405893437,27.75136383955224,27.124379210360672,27.54461669921875,182076000
2015-11-04,27.67045843843886,27.825519628264583,27.331124066834178,27.416519165039062,179544400
2015-11-05,27.500025813845593,27.68960423873971,27.123128043388707,27.290136337280273,158210800
2015-11-06,27.33302044879059,27.491001051581204,27.222434026837163,27.321735382080078,132169200
2015-11-09,27.299161486362152,27.49099552888714,27.093786743992297,27.211143493652344,135485600
2015-11-10,26.38286754435777,26.64692149059824,26.193289160128977,26.353527069091797,236511600
2015-11-11,26.263261460922898,26.500232361150097,26.00146306997544,26.20458221435547,180872000
2015-11-12,26.238427616722465,26.36481205794659,26.100758112449522,26.11655616760254,130102400
2015-11-13,25.999195542224108,26.082700524987853,25.337931194211436,25.353729248046875,183249600
2015-11-16,25.137073404100477,25.78253979888415,25.051312773035,25.768999099731445,152426800
2015-11-17,25.936011455565502,25.96535193749753,25.574911739111574,25.658416748046875,110467600
2015-11-18,26.125582759601066,26.51602112967287,26.06690353359545,26.470884323120117,186698800
2015-11-19,26.54987393741683,27.026074638737438,26.35126958290528,26.807157516479492,173183200
2015-11-20,26.901950364183147,27.064445646040554,26.822960080463307,26.92452049255371,137148400
2015-11-23,26.917743596176653,27.02156134686757,26.482166713327093,26.57469940185547,129930000
2015-11-24,26.47991260974616,26.93580056462235,26.432518445268354,26.829727172851562,171212800
2015-11-25,26.904212684578077,26.908727399828667,26.613075537852197,26.637901306152344,85553200
2015-11-27,26.696574240731735,26.72365736025514,26.54084931672533,26.58824348449707,52185600
2015-11-30,26.62886726336058,26.949344817405905,26.574702746253053,26.69883155822754,156721200
2015-12-01,26.80039030264523,26.81393100148749,26.373841070524477,26.48217010498047,139409600
2015-12-02,26.482171014401594,26.655951357520163,26.19780599779505,26.242942810058594,133546400
2015-12-03,26.30388805990342,26.35805259682245,25.778035586813264,25.999208450317383,166278000
2015-12-04,26.019508155858695,26.913230314392845,25.978884343113567,26.86357879638672,231108000
2015-12-07,26.852304900905718,27.050909320926202,26.588249164257277,26.69432258605957,128336800
2015-12-08,26.522797146418345,26.76654008635242,26.373844275475854,26.68303680419922,137238000
2015-12-09,26.54987445366925,26.561159516176545,25.972115067958608,26.09398651123047,185445600
2015-12-10,26.18877991000337,26.391899021464493,26.06916580043713,26.21811866760254,116850800
2015-12-11,25.996944443262823,26.04208125585139,25.468834782309646,25.543312072753906,187544800
2015-12-14,25.317621360677048,25.43046509972056,24.778228425797757,25.38532829284668,257274800
2015-12-15,25.263458530458536,25.45754991228746,24.90461452103662,24.93621063232422,213292400
2015-12-16,25.067114972346562,25.27474709568018,24.554805014707856,25.128049850463867,224954000
2015-12-17,25.281515101448075,25.333423988396433,24.595426559448242,24.595426559448242,179091200
2015-12-18,24.579630563761512,24.71729837768362,23.87999781922301,23.929649353027344,385813200
2015-12-21,24.211756469866728,24.23206924169769,23.825831023669416,24.223041534423828,190362400
2015-12-22,24.238842161335977,24.31106210532407,24.02443796503497,24.200475692749023,131157600
2015-12-23,24.209498766115598,24.566085449963985,24.193700709077202,24.511920928955078,130629600
2015-12-24,24.599940584932966,24.599940584932966,24.362967991472047,24.381023406982422,54281600
2015-12-28,24.281719305574285,24.304289434927057,23.963500799637803,24.107940673828125,106816800
2015-12-29,24.139534390478726,24.69698278167213,24.116965985227196,24.541257858276367,123724800
2015-12-30,24.50514997518513,24.53223137409268,24.18918712034441,24.220783233642578,100855200
2015-12-31,24.150818194861966,24.155331186933395,23.656562052885878,23.7558650970459,163649200
2016-01-04,23.157789503813706,23.780687351203966,23.02012002084233,23.776172637939453,270597600
2016-01-05,23.866452901617503,23.889021307034476,23.1126574851651,23.180362701416016,223164000
2016-01-06,22.695136139423642,23.103631715714023,22.5394129236889,22.72673225402832,273829600
2016-01-07,22.27084099112857,22.598087154201693,21.763044152102708,21.76755714416504,324377600
2016-01-08,22.24150587304948,22.367890333756343,21.837525004022453,21.882661819458008,283192000
2016-01-11,22.336294945746253,22.356605996795746,21.968423172719636,22.23699188232422,198957600
2016-01-12,22.692885180159838,22.72448130127531,22.306957931653283,22.559728622436523,196616800
2016-01-13,22.640970264147654,22.837319011904945,21.959394761740434,21.979705810546875,249758400
2016-01-14,22.108344883199806,22.67707828543944,21.607318412322584,22.460416793823242,252680400
2016-01-15,21.711138675312167,22.051927311691813,21.52156198552797,21.92102813720703,319335600
2016-01-19,22.20990982785157,22.264074350916722,21.553158313482385,21.814956665039062,212350800
2016-01-20,21.46287928973259,22.16025450759533,21.08372424940403,21.84429168701172,289337600
2016-01-21,21.905228692101065,22.09029237739257,21.426772283320556,21.733707427978516,208646000
2016-01-22,22.25955855220977,22.898254620499884,22.200881039188072,22.88922691345215,263202000
2016-01-25,22.911792392499496,22.914049749437755,22.390454860586807,22.442363739013672,207178000
2016-01-26,22.552951382020684,22.76735381293576,22.133172504729767,22.566492080688477,300308000
2016-01-27,21.675026821303355,21.80818161437232,21.065669563077257,21.083724975585938,533478800
2016-01-28,21.16723054453172,21.331981453056176,20.851267704445334,21.234935760498047,222715200
2016-01-29,21.392916089762736,21.96841812133789,21.29361304917428,21.96841812133789,257666000
2016-02-01,21.772077787787953,21.82624231658213,21.530592183000557,21.763050079345703,163774000
2016-02-02,21.535095388624846,21.675022223094214,21.277811841463315,21.32295036315918,149428800
2016-02-03,21.440319149416332,21.85558345171246,21.232686998268267,21.744997024536133,183857200
2016-02-04,21.751799462907766,22.085360609990744,21.599768733525107,21.919713973999023,185886800
2016-02-05,21.9015604005454,21.99232560862704,21.259400318732908,21.334280014038086,185672400
2016-02-08,21.13233338283503,21.71549769021738,21.111912115019848,21.558929443359375,216085600
2016-02-09,21.39554263549972,21.769947955817923,21.313854139022947,21.554380416870117,177324800
2016-02-10,21.765415724821036,21.862988030728157,21.35243562960538,21.391010284423828,169374400
2016-02-11,21.28208642645985,21.493114752274785,21.009790863136274,21.26166343688965,200298800
2016-02-12,21.37285042167763,21.44319261595702,21.105094084844062,21.32746696472168,161405600
2016-02-16,21.561188972251205,21.976438569103458,21.468155902881136,21.928787231445312,196231600
2016-02-17,21.9356018226329,22.285046816212613,21.81760824109299,22.264625549316406,179452800
2016-02-18,22.42799173238463,22.43933803016862,21.80398344070875,21.842559814453125,156084000
2016-02-19,21.78356208673948,21.956015771329387,21.73818035820623,21.792638778686523,141496800
2016-02-22,21.8539098010207,21.987788877026798,21.76541419620413,21.98324966430664,137123200
2016-02-23,21.87433244993256,21.897023319567282,21.45454530248185,21.486312866210938,127770400
2016-02-24,21.325202733081966,21.86979045996581,21.17543989634739,21.806255340576172,145022800
2016-02-25,21.794909148027568,21.956016540527344,21.613378765130957,21.956016540527344,110330800
2016-02-26,22.05586190378984,22.24192981117695,21.915177468449855,21.99005889892578,115964400
2016-02-29,21.978706783746762,22.289576993021118,21.931055449105056,21.94013214111328,140865200
2016-03-01,22.1579713067291,22.865936091199217,22.10578075164718,22.811477661132812,201628400
2016-03-02,22.80694597504141,22.893171988822814,22.609531735486026,22.861404418945312,132678400
2016-03-03,22.82282690847467,23.079237042222026,22.793327217843622,23.031585693359375,147822800
2016-03-04,23.22899626412378,23.542134392326258,23.002084125402565,23.37421989440918,184220400
2016-03-07,23.233535014984803,23.333376915463656,22.90905056963086,23.115541458129883,143315600
2016-03-08,22.868206349336596,23.090581019517717,22.78198035500638,22.92493438720703,126247600
2016-03-09,22.988462765883884,23.049729998276305,22.75247398985753,22.945350646972656,108806800
2016-03-10,23.011161439915455,23.199497204424766,22.725251652671545,22.956701278686523,134054400
2016-03-11,23.19949559324288,23.208572286150666,23.0315811024542,23.20403480529785,109632800
2016-03-14,23.12461430207551,23.351526415421585,23.095114619371216,23.263029098510742,100304400
2016-03-15,23.589784515374674,23.866617587309353,23.564824042908292,23.730470657348633,160270800
2016-03-16,23.737284368717166,24.123034399793863,23.732745155437136,24.04588508605957,153214000
2016-03-17,23.943770194046568,24.15933778326067,23.81669993931986,24.007307052612305,137682800
2016-03-18,24.12983331180305,24.166140080929782,23.868885766313326,24.034530639648438,176820800
2016-03-21,24.036802190379614,24.42709133406078,23.857541398516656,24.032264709472656,142010800
2016-03-22,23.88249955998011,24.345400471784775,23.873422867842528,24.216060638427734,129777600
2016-03-23,24.161606382334952,24.295483719240615,24.029996920453165,24.082185745239258,102814000
2016-03-24,23.93242435451574,24.109415551691082,23.800814894133254,23.977806091308594,104532000
2016-03-28,24.05268905869854,24.09580292326022,23.83939107343852,23.8688907623291,77645600
2016-03-29,23.800815715177297,24.458861308587686,23.798546108898673,24.433900833129883,124760400
2016-03-30,24.65400167424672,25.055635356609592,24.642655376000597,24.860490798950195,182404400
2016-03-31,24.896802031102144,24.937646288426613,24.70619491985384,24.731155395507812,103553600
2016-04-01,24.68350910513758,24.96034226911474,24.55189961222996,24.958072662353516,103496000
2016-04-04,25.055636107518012,25.457271533119805,25.02159894296161,25.214475631713867,149424800
2016-04-05,24.84915607589292,25.125989243226062,24.82873307719974,24.91722869873047,106314800
2016-04-06,25.012531947464016,25.18271609324376,24.778810933049606,25.178176879882812,105616400
2016-04-07,24.94898106381943,25.055630012257456,24.533733297094972,24.62903594970703,127207600
2016-04-08,24.71300665592076,24.90814954039236,24.545090394208763,24.656278610229492,94326800
2016-04-11,24.72661434064299,25.098750084172945,24.694846781893023,24.737958908081055,117630000
2016-04-12,24.810572114847886,25.073791023538107,24.656273524349466,25.060176849365234,108929200
2016-04-13,25.14186061410173,25.491303714103427,25.14186061410173,25.42323112487793,133029200
2016-04-14,25.327934639654472,25.502656232276333,25.262129908842983,25.436851501464844,101895600
